trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1284,False,"{'a': 0.5, 'e': 0.40419295442375125}",30,0,-32.38353722249215,"{0: 23, 1: 2, 2: 4, 3: 1, 4: 0}",0
1285,False,"{'a': 0.5, 'e': 0.40336958446831406}",20,0,19.38557920479123,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1286,False,"{'a': 0.5, 'e': 0.40254588778353556}",30,9,20.92292009354895,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1287,False,"{'a': 0.5, 'e': 0.4017218650366097}",20,6,-45.46761719963124,"{0: 9, 1: 1, 2: 2, 3: 2, 4: 0}",1
1288,False,"{'a': 0.5, 'e': 0.4008975168949954}",35,23,0.9160083321530286,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1289,False,"{'a': 0.5, 'e': 0.4000728440264141}",25,7,-44.126529144801125,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
1290,False,"{'a': 0.5, 'e': 0.3992478470988512}",25,0,-106.58675793364768,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",1
1291,False,"{'a': 0.5, 'e': 0.3984225267805538}",20,10,-45.27528309800447,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
1292,False,"{'a': 0.5, 'e': 0.3975968837400317}",30,18,8.693240636304935,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1293,False,"{'a': 0.5, 'e': 0.3967709186460553}",20,3,12.25187558111858,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1294,False,"{'a': 0.5, 'e': 0.3959446321676567}",30,7,31.532534142410846,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.5, 'e': 0.3951180249741276}",30,22,-29.241947410572298,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1296,False,"{'a': 0.5, 'e': 0.3942910977350198}",30,22,-7.713277640010917,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1297,False,"{'a': 0.5, 'e': 0.39346385112014454}",30,14,3.2587969764899904,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1298,False,"{'a': 0.5, 'e': 0.39263628579957116}",20,0,-11.445201669795368,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1299,False,"{'a': 0.5, 'e': 0.39180840244362797}",25,13,19.624646026901985,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.5, 'e': 0.39098020172290004}",30,0,-33.8695486372921,"{0: 24, 1: 3, 2: 1, 3: 2, 4: 0}",0
1301,False,"{'a': 0.5, 'e': 0.3901516843082303}",20,15,3.2033600678427145,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.5, 'e': 0.3893228508707174}",35,14,-44.803903764625694,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 1}",1
1303,False,"{'a': 0.5, 'e': 0.38849370208171674}",20,4,-25.039716609800536,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1304,False,"{'a': 0.5, 'e': 0.38766423861283844}",25,10,14.431872547900072,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1305,False,"{'a': 0.5, 'e': 0.38683446113594827}",35,18,-42.81945242712894,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
1306,False,"{'a': 0.5, 'e': 0.38600437032316576}",20,15,11.371344618855245,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.5, 'e': 0.38517396684686417}",25,0,-64.73985555600059,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
1308,False,"{'a': 0.5, 'e': 0.3843432513796707}",25,18,15.447729934103592,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.5, 'e': 0.3835122245944644}",30,0,-15.365163543001051,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
1310,False,"{'a': 0.5, 'e': 0.38268088716437737}",20,9,8.145470734594252,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1311,False,"{'a': 0.5, 'e': 0.38184923976279245}",20,0,-68.77829851532529,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
1312,False,"{'a': 0.5, 'e': 0.3810172830633444}",20,0,-47.58706158735106,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
1313,False,"{'a': 0.5, 'e': 0.3801850177399177}",25,3,27.40562960112657,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.5, 'e': 0.3793524444666476}",20,6,-61.643460207228856,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 1}",1
1315,False,"{'a': 0.5, 'e': 0.3785195639179183}",20,6,21.86030827290142,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.5, 'e': 0.37768637676836264}",20,6,4.097623557898314,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1317,False,"{'a': 0.5, 'e': 0.3768528836928627}",20,13,11.31932971335963,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.5, 'e': 0.3760190853665473}",20,6,1.1371530820985745,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1319,False,"{'a': 0.5, 'e': 0.3751849824647936}",20,10,-24.06406452478981,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1320,False,"{'a': 0.5, 'e': 0.3743505756632244}",20,0,-53.39880707354625,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",0
1321,False,"{'a': 0.5, 'e': 0.37351586563770955}",20,14,10.652264935708324,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.5, 'e': 0.37268085306436377}",25,0,-124.22387715345371,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",0
1323,False,"{'a': 0.5, 'e': 0.37184553861954756}",30,16,25.882434354748593,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.5, 'e': 0.3710099229798654}",30,7,-27.874118616513048,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 1}",1
1325,False,"{'a': 0.5, 'e': 0.3701740068221657}",20,3,-5.889226660297367,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
1326,False,"{'a': 0.5, 'e': 0.369337790823541}",20,12,12.680792697727345,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.5, 'e': 0.3685012756613256}",20,8,8.915626004102773,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1328,False,"{'a': 0.5, 'e': 0.3676644620130974}",20,6,-25.820575670163233,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1329,False,"{'a': 0.5, 'e': 0.36682735055667476}",30,16,-15.746816394973708,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1330,False,"{'a': 0.5, 'e': 0.36598994197011847}",20,0,-67.26636653966251,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
1331,False,"{'a': 0.5, 'e': 0.365152236931729}",20,4,-86.4697719583424,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 2}",1
1332,False,"{'a': 0.5, 'e': 0.36431423612004776}",30,17,-35.27443656070764,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
1333,False,"{'a': 0.5, 'e': 0.3634759402138552}",20,9,-15.06641742319204,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1334,False,"{'a': 0.5, 'e': 0.3626373498921707}",25,6,-49.903098960254646,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 2}",1
1335,False,"{'a': 0.5, 'e': 0.3617984658342529}",20,5,11.785518811894224,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1336,False,"{'a': 0.5, 'e': 0.3609592887195973}",20,8,-10.546138424159482,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
1337,False,"{'a': 0.5, 'e': 0.3601198192279378}",25,14,7.365895026359195,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1338,False,"{'a': 0.5, 'e': 0.3592800580392442}",20,6,3.6432704887809804,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1339,False,"{'a': 0.5, 'e': 0.3584400058337234}",25,1,33.511069085030115,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.5, 'e': 0.3575996632918173}",30,10,-13.748747584258776,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",1
1341,False,"{'a': 0.5, 'e': 0.35675903109420365}",25,0,-19.743812144350443,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
1342,False,"{'a': 0.5, 'e': 0.3559181099217944}",30,0,-44.39762058195465,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",0
1343,False,"{'a': 0.5, 'e': 0.3550769004557353}",25,1,-15.420370889323577,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
1344,False,"{'a': 0.5, 'e': 0.35423540337740644}",20,6,-14.047796490699497,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1345,False,"{'a': 0.5, 'e': 0.35339361936842006}",20,11,16.384901324952914,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.5, 'e': 0.3525515491106215}",25,5,21.28206795488976,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.5, 'e': 0.35170919328608724}",30,22,17.36364823419718,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.5, 'e': 0.35086655257712585}",20,0,-37.67081520848697,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1349,False,"{'a': 0.5, 'e': 0.3500236276662758}",20,9,13.931288636953164,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.5, 'e': 0.3491804192363067}",35,22,-50.41345095296872,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
1351,False,"{'a': 0.5, 'e': 0.34833692797021715}",20,12,1.068756623118765,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1352,False,"{'a': 0.5, 'e': 0.3474931545512348}",20,11,-17.29137558298285,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
1353,False,"{'a': 0.5, 'e': 0.34664909966281643}",25,6,28.731621849806785,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.5, 'e': 0.34580476398864607}",25,0,-34.95019358297109,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
1355,False,"{'a': 0.5, 'e': 0.34496014821263604}",30,7,33.00721126639252,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.5, 'e': 0.34411525301892454}",25,15,-42.50241131588098,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
1357,False,"{'a': 0.5, 'e': 0.3432700790918772}",20,6,23.50801379549676,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.5, 'e': 0.3424246271160843}",25,5,4.280910540183992,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1359,False,"{'a': 0.5, 'e': 0.34157889777636236}",25,7,25.7328554180573,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.5, 'e': 0.34073289175775173}",25,8,-73.33539130715268,"{0: 12, 1: 1, 2: 1, 3: 2, 4: 1}",1
1361,False,"{'a': 0.5, 'e': 0.3398866097455176}",25,0,-68.33585581967584,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
1362,False,"{'a': 0.5, 'e': 0.3390400524251481}",25,15,-0.02352995462882923,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1363,False,"{'a': 0.5, 'e': 0.33819322048235456}",30,18,-39.70147916482251,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
1364,False,"{'a': 0.5, 'e': 0.33734611460307107}",25,0,-5.212507114611325,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
1365,False,"{'a': 0.5, 'e': 0.336498735473453}",30,14,-37.59443510485955,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 0}",1
1366,False,"{'a': 0.5, 'e': 0.3356510837798778}",30,7,25.979679324286412,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1367,False,"{'a': 0.5, 'e': 0.3348031602089429}",25,13,19.814972156654605,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.5, 'e': 0.3339549654474667}",25,10,-5.174671243596643,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1369,False,"{'a': 0.5, 'e': 0.3331065001824866}",30,14,-51.78743219284134,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
1370,False,"{'a': 0.5, 'e': 0.33225776510125976}",20,1,-63.636131032555845,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 1}",1
1371,False,"{'a': 0.5, 'e': 0.3314087608912613}",25,13,-34.238305785607,"{0: 9, 1: 0, 2: 1, 3: 2, 4: 0}",1
1372,False,"{'a': 0.5, 'e': 0.3305594882401845}",25,15,8.980018353020718,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1373,False,"{'a': 0.5, 'e': 0.32970994783594043}",30,0,-30.296171139910584,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 0}",0
1374,False,"{'a': 0.5, 'e': 0.3288601403666565}",20,0,-29.993737918025968,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1375,False,"{'a': 0.5, 'e': 0.32801006652067705}",25,15,19.263000430491324,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.5, 'e': 0.3271597269865614}",20,1,-24.002495371213584,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
1377,False,"{'a': 0.5, 'e': 0.326309122453085}",25,0,-26.925578694308456,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
1378,False,"{'a': 0.5, 'e': 0.3254582536092371}",20,2,-12.431842627563649,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1379,False,"{'a': 0.5, 'e': 0.32460712114422174}",20,0,18.233052242121794,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1380,False,"{'a': 0.5, 'e': 0.323755725747456}",25,3,-2.614000908312512,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
1381,False,"{'a': 0.5, 'e': 0.3229040681085699}",20,0,15.27917791501147,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1382,False,"{'a': 0.5, 'e': 0.3220521489174065}",25,0,-59.01485981390052,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
1383,False,"{'a': 0.5, 'e': 0.32119996886401986}",20,1,-17.81430763352845,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
1384,False,"{'a': 0.5, 'e': 0.3203475286386762}",20,11,16.60688251616731,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.5, 'e': 0.3194948289318517}",20,15,10.519263263900157,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.5, 'e': 0.3186418704342334}",20,13,16.503161028350192,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.5, 'e': 0.3177886538367173}",20,14,8.862170430243747,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.5, 'e': 0.31693517983040914}",25,0,-60.08675824303337,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",1
1389,False,"{'a': 0.5, 'e': 0.31608144910662267}",20,9,11.184366974249407,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.5, 'e': 0.3152274623568795}",20,2,-33.15287387258874,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
1391,False,"{'a': 0.5, 'e': 0.3143732202729092}",25,11,-18.48778017323169,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
1392,False,"{'a': 0.5, 'e': 0.3135187235466475}",20,13,-26.879384499379295,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1393,False,"{'a': 0.5, 'e': 0.3126639728702371}",25,5,-30.756440383065243,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",1
1394,False,"{'a': 0.5, 'e': 0.31180896893602555}",35,11,29.81333261981699,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1395,False,"{'a': 0.5, 'e': 0.31095371243656644}",20,3,-32.89077277168584,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
1396,False,"{'a': 0.5, 'e': 0.310098204064617}",30,14,-9.106637016745957,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
1397,False,"{'a': 0.5, 'e': 0.3092424445131395}",25,16,-38.31438827455302,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
1398,False,"{'a': 0.5, 'e': 0.3083864344752988}",20,12,11.01146112298811,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.5, 'e': 0.3075301746444628}",20,7,-10.639039434530023,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
1400,False,"{'a': 0.5, 'e': 0.3066736657142024}",20,9,-15.017218137866438,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1401,False,"{'a': 0.5, 'e': 0.30581690837828934}",20,8,-36.65168989773988,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1402,False,"{'a': 0.5, 'e': 0.3049599033306974}",20,8,2.246559481744775,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1403,False,"{'a': 0.5, 'e': 0.3041026512656002}",20,11,4.856644480468872,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1404,False,"{'a': 0.5, 'e': 0.30324515287737236}",20,15,-1.4871206576356455,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1405,False,"{'a': 0.5, 'e': 0.30238740886058707}",25,11,-50.797006335665024,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
1406,False,"{'a': 0.5, 'e': 0.3015294199100173}",30,22,15.111067819707815,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.5, 'e': 0.3006711867206339}",20,12,17.30298709026887,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.5, 'e': 0.2998127099876055}",20,0,-17.927219454138225,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1409,False,"{'a': 0.5, 'e': 0.2989539904062986}",20,4,5.230582444221306,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1410,False,"{'a': 0.5, 'e': 0.2980950286722756}",25,2,12.39748501667124,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
1411,False,"{'a': 0.5, 'e': 0.29723582548129596}",20,0,-29.866741979677755,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1412,False,"{'a': 0.5, 'e': 0.2963763815293136}",20,0,-33.68955203539703,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1413,False,"{'a': 0.5, 'e': 0.2955166975124787}",25,7,1.9642795589289705,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
1414,False,"{'a': 0.5, 'e': 0.29465677412713476}",20,8,5.2050256592488235,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1415,False,"{'a': 0.5, 'e': 0.29379661206982005}",20,3,-13.786514274560167,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1416,False,"{'a': 0.5, 'e': 0.29293621203726566}",20,12,-9.697355720651661,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1417,False,"{'a': 0.5, 'e': 0.29207557472639534}",20,8,26.721169440658144,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.5, 'e': 0.2912147008343256}",20,0,19.55488543567597,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1419,False,"{'a': 0.5, 'e': 0.29035359105836395}",20,3,18.132431178778585,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1420,False,"{'a': 0.5, 'e': 0.28949224609600965}",30,21,14.600145972270717,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.5, 'e': 0.2886306666449516}",20,0,27.11054655333146,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1422,False,"{'a': 0.5, 'e': 0.28776885340306957}",20,10,3.184949986121909,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1423,False,"{'a': 0.5, 'e': 0.2869068070684318}",25,20,10.939917898807929,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.5, 'e': 0.28604452833929617}",25,0,-36.44541498388453,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
1425,False,"{'a': 0.5, 'e': 0.2851820179141081}",25,8,-12.951561898771002,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1426,False,"{'a': 0.5, 'e': 0.28431927649150124}",20,0,0.7307438120514427,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1427,False,"{'a': 0.5, 'e': 0.283456304770296}",20,16,8.085013906621551,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.5, 'e': 0.2825931034494992}",25,18,11.440762614167644,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.5, 'e': 0.2817296732283042}",30,15,-24.261526971945447,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
1430,False,"{'a': 0.5, 'e': 0.28086601480608914}",20,16,7.803283960302503,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.5, 'e': 0.2800021288824176}",20,0,25.966128665064222,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1432,False,"{'a': 0.5, 'e': 0.2791380161570368}",25,13,-9.088817866264336,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
1433,False,"{'a': 0.5, 'e': 0.2782736773298784}",20,2,-111.15256179971804,"{0: 10, 1: 1, 2: 2, 3: 5, 4: 0}",1
1434,False,"{'a': 0.5, 'e': 0.27740911310105637}",25,0,-27.05161399270933,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1435,False,"{'a': 0.5, 'e': 0.27654432417086805}",25,19,10.042611567445373,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.5, 'e': 0.27567931123979234}",20,14,3.414470203738472,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.5, 'e': 0.27481407500848937}",20,8,-27.630316597311882,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1438,False,"{'a': 0.5, 'e': 0.27394861617780086}",30,18,8.970920998974439,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1439,False,"{'a': 0.5, 'e': 0.273082935448748}",25,0,-8.523061720278665,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
1440,False,"{'a': 0.5, 'e': 0.2722170335225326}",25,15,7.556475438315776,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.5, 'e': 0.2713509111005347}",25,13,21.76908513180238,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.5, 'e': 0.2704845688843139}",30,21,7.587931962770867,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.5, 'e': 0.26961800757560683}",25,12,-37.09759384628196,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
1444,False,"{'a': 0.5, 'e': 0.2687512278763286}",25,18,6.198227256886982,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.5, 'e': 0.26788423048857046}",20,4,19.188848789433465,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1446,False,"{'a': 0.5, 'e': 0.26701701611460005}",25,0,-8.848647836436225,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1447,False,"{'a': 0.5, 'e': 0.26614958545686146}",25,7,-7.141310677203515,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1448,False,"{'a': 0.5, 'e': 0.26528193921797294}",20,3,4.195388073862736,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1449,False,"{'a': 0.5, 'e': 0.26441407810072837}",20,6,-30.505844955020155,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1450,False,"{'a': 0.5, 'e': 0.2635460028080948}",20,12,11.518936158573768,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.5, 'e': 0.26267771404321355}",30,7,-31.185855868947318,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
1452,False,"{'a': 0.5, 'e': 0.26180921250939815}",25,0,-49.06208943357085,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
1453,False,"{'a': 0.5, 'e': 0.26094049891013504}",25,8,-34.66198687807985,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 0}",1
1454,False,"{'a': 0.5, 'e': 0.26007157394908215}",20,15,-1.5044427947762777,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1455,False,"{'a': 0.5, 'e': 0.25920243833006834}",30,0,26.332705850596874,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
1456,False,"{'a': 0.5, 'e': 0.2583330927570939}",20,8,19.584454009522037,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.5, 'e': 0.2574635379343282}",20,6,24.3306331507107,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.5, 'e': 0.2565937745661111}",35,25,-32.49066266606437,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
1459,False,"{'a': 0.5, 'e': 0.2557238033569504}",25,13,17.243119528454066,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.5, 'e': 0.25485362501152314}",25,8,-20.75466260069079,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1461,False,"{'a': 0.5, 'e': 0.2539832402346734}",25,11,5.6225696620408065,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1462,False,"{'a': 0.5, 'e': 0.2531126497314131}",30,15,28.12362245065606,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.5, 'e': 0.2522418542069204}",25,2,-2.484929838136214,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
1464,False,"{'a': 0.5, 'e': 0.2513708543665394}",25,5,-14.03294371584524,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",1
1465,False,"{'a': 0.5, 'e': 0.2504996509157803}",25,6,-30.979767629675617,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
